Ticket_ID,Customer_ID,Created_Date,Created_Time,Channel,Category,Sub_Category,Priority,Agent_ID,Customer_City,Customer_Type,Ticket_Status,First_Response_Minutes,Resolution_Hours,Reopened,Escalated,CSAT_Score,Resolved_Date,Resolved_Time
TKT007997,CUST00405,21-06-2026 00:00,00-01-1900 09:52,Chat,Technical,Page Not Loading,Low,AG028,Chennai,New,Closed,94,36.87,No,No,,22-06-2026 00:00,00-01-1900 22:44
TKT007998,CUST04304,30-03-2026 00:00,00-01-1900 11:31,Email,Technical,App Crash,Medium,AG030,Hyderabad,Returning,Closed,36,16.46,No,No,,31-03-2026 00:00,00-01-1900 03:58
TKT007999,CUST03834,22-04-2026 00:00,00-01-1900 14:04,Email,Payment,EMI Issue,High,AG002,Hyderabad,New,Closed,24,4.51,No,No,,22-04-2026 00:00,00-01-1900 18:34
TKT008000,CUST00993,09-06-2026 00:00,00-01-1900 13:55,Phone,Refund,Return Pickup,Critical,AG002,Mumbai,Returning,Closed,16,1.9,No,No,5,09-06-2026 00:00,00-01-1900 15:49
TKT008001,CUST02431,25-04-2026 00:00,00-01-1900 02:00,Email,Refund,Partial Refund,Low,AG009,Chennai,Returning,Closed,90,13.18,No,No,4,25-04-2026 00:00,00-01-1900 15:10
TKT008002,CUST04393,27-01-2026 00:00,00-01-1900 11:27,Social Media,Cancellation,Order Cancellation,Medium,AG011,Mumbai,New,Closed,109,19.36,No,No,5,28-01-2026 00:00,00-01-1900 06:49
TKT008003,CUST03969,05-03-2026 00:00,00-01-1900 03:26,Phone,Account,OTP Issue,Medium,AG036,Hyderabad,Returning,Closed,61,18.48,No,No,5,05-03-2026 00:00,00-01-1900 21:55
TKT008004,CUST03389,21-05-2026 00:00,00-01-1900 18:15,Chat,Technical,Page Not Loading,Medium,AG033,Pune,Returning,Closed,103,17.54,No,No,4,22-05-2026 00:00,00-01-1900 11:47
TKT008005,CUST03273,10-04-2026 00:00,00-01-1900 14:59,Social Media,Account,OTP Issue,Medium,AG028,Chennai,Returning,Closed,41,21.7,No,No,5,11-04-2026 00:00,00-01-1900 12:41
TKT008006,CUST02041,20-03-2026 00:00,00-01-1900 13:11,Email,Product,Damaged Product,Critical,AG019,Pune,New,Closed,24,2.44,No,No,4,20-03-2026 00:00,00-01-1900 15:38
TKT008007,CUST01882,16-06-2026 00:00,00-01-1900 06:16,Email,Delivery,Tracking Issue,Critical,AG016,Chennai,Returning,Pending,16,,No,No,,,
TKT008008,CUST02346,05-02-2026 00:00,00-01-1900 15:02,Social Media,Payment,EMI Issue,Low,AG001,Hyderabad,New,Closed,169,37.58,No,No,5,07-02-2026 00:00,00-01-1900 04:37
TKT008009,CUST03971,26-06-2026 00:00,00-01-1900 20:39,Email,Delivery,Missing Order,Low,AG014,Chennai,Returning,Closed,241,9.72,No,No,,27-06-2026 00:00,00-01-1900 06:22
TKT008010,CUST00356,01-06-2026 00:00,00-01-1900 01:06,Chat,Delivery,Wrong Address,Medium,AG017,Bengaluru,Premium,Closed,75,19.73,No,No,,01-06-2026 00:00,00-01-1900 20:50
TKT008011,CUST03915,16-01-2026 00:00,00-01-1900 12:56,Chat,Product,Quality Issue,Low,AG021,Delhi,Returning,Closed,68,23.07,Yes,No,4,17-01-2026 00:00,00-01-1900 12:00
TKT008012,CUST01789,29-04-2026 00:00,00-01-1900 21:29,Social Media,Product,Wrong Item,Medium,AG022,Hyderabad,Returning,Closed,107,18.12,No,No,5,30-04-2026 00:00,00-01-1900 15:36
TKT008013,CUST03197,08-03-2026 00:00,00-01-1900 05:47,Chat,Delivery,Late Delivery,Medium,AG017,Hyderabad,Returning,Closed,90,15.18,No,No,5,08-03-2026 00:00,00-01-1900 20:58
TKT008014,CUST02302,26-03-2026 00:00,00-01-1900 14:57,Email,Account,Profile Update,Medium,AG029,Delhi,Returning,Closed,46,9.04,No,No,4,26-03-2026 00:00,00-01-1900 23:59
TKT008015,CUST00596,30-05-2026 00:00,00-01-1900 06:47,Phone,Account,OTP Issue,Medium,AG034,Delhi,New,Closed,69,7.95,No,No,4,30-05-2026 00:00,00-01-1900 14:44
TKT008016,CUST03850,18-02-2026 00:00,00-01-1900 16:30,Social Media,Payment,EMI Issue,Medium,AG004,Bengaluru,Returning,Closed,135,10.51,No,No,,19-02-2026 00:00,00-01-1900 03:01
TKT008017,CUST01891,25-05-2026 00:00,00-01-1900 09:38,Phone,Technical,App Crash,Medium,AG029,Chennai,Returning,Closed,60,21.36,No,No,5,26-05-2026 00:00,00-01-1900 06:59
TKT008018,CUST01106,09-01-2026 00:00,00-01-1900 08:36,Email,Technical,Checkout Error,Critical,AG030,Bengaluru,Returning,Closed,13,1.95,No,No,5,09-01-2026 00:00,00-01-1900 10:33
TKT008019,CUST04323,17-03-2026 00:00,00-01-1900 08:33,Chat,Delivery,Wrong Address,High,AG011,Delhi,Returning,Closed,42,5.24,No,No,5,17-03-2026 00:00,00-01-1900 13:48
TKT008020,CUST04395,13-06-2026 00:00,00-01-1900 13:34,Email,Cancellation,Seller Cancellation,Low,AG012,Bengaluru,Returning,Closed,84,21.98,No,No,4,14-06-2026 00:00,00-01-1900 11:33
TKT008021,CUST04380,12-02-2026 00:00,00-01-1900 13:54,Email,Delivery,Wrong Address,Low,AG010,Chennai,New,Closed,107,25.25,No,No,,13-02-2026 00:00,00-01-1900 15:09
TKT008022,CUST02863,09-02-2026 00:00,00-01-1900 10:32,Chat,Product,Damaged Product,High,AG020,Bengaluru,Returning,Closed,25,5.15,No,No,5,09-02-2026 00:00,00-01-1900 15:41
TKT008023,CUST02384,19-02-2026 00:00,00-01-1900 17:12,Chat,Refund,Partial Refund,Medium,AG006,Bengaluru,New,Closed,146,48.04,No,No,3,21-02-2026 00:00,00-01-1900 17:15
TKT008024,CUST00164,12-02-2026 00:00,00-01-1900 10:41,Email,Account,Account Locked,Low,AG029,Bengaluru,New,Closed,170,19.05,No,No,,13-02-2026 00:00,00-01-1900 05:44
TKT008025,CUST00841,28-03-2026 00:00,00-01-1900 12:54,Chat,Product,Quality Issue,Medium,AG021,Pune,Returning,Closed,67,6.15,No,No,5,28-03-2026 00:00,00-01-1900 19:03
TKT008026,CUST00178,25-04-2026 00:00,00-01-1900 16:29,Email,Delivery,Tracking Issue,Medium,AG014,Bengaluru,Premium,Closed,113,11.75,No,No,4,26-04-2026 00:00,00-01-1900 04:14
TKT008027,CUST02391,27-04-2026 00:00,00-01-1900 14:06,Social Media,Account,Profile Update,High,AG029,Mumbai,Returning,Closed,35,5.15,No,No,4,27-04-2026 00:00,00-01-1900 19:15
TKT008028,CUST03265,21-02-2026 00:00,00-01-1900 14:10,Phone,Payment,EMI Issue,Critical,AG002,Bengaluru,New,Closed,15,2.53,No,No,4,21-02-2026 00:00,00-01-1900 16:42
TKT008029,CUST01263,24-01-2026 00:00,00-01-1900 06:39,Email,Cancellation,Seller Cancellation,Low,AG018,Pune,Premium,Closed,175,34.29,No,No,,25-01-2026 00:00,00-01-1900 16:56
TKT008030,CUST02693,31-05-2026 00:00,00-01-1900 10:52,Social Media,Account,Account Locked,High,AG028,Pune,Returning,Closed,44,5.54,No,Yes,4,31-05-2026 00:00,00-01-1900 16:25
TKT008031,CUST04235,18-04-2026 00:00,00-01-1900 13:04,Phone,Technical,App Crash,Low,AG028,Hyderabad,New,Closed,150,20.19,No,No,5,19-04-2026 00:00,00-01-1900 09:15
TKT008032,CUST04419,03-01-2026 00:00,00-01-1900 19:07,Phone,Payment,Amount Debited,Medium,AG005,Hyderabad,Returning,Closed,93,16.53,No,No,4,04-01-2026 00:00,00-01-1900 11:39
TKT008033,CUST04150,22-04-2026 00:00,00-01-1900 14:42,Phone,Refund,Partial Refund,High,AG001,Chennai,Premium,Closed,34,3.12,No,No,4,22-04-2026 00:00,00-01-1900 17:49
TKT008034,CUST02102,17-03-2026 00:00,00-01-1900 23:50,Chat,Delivery,Missing Order,Low,AG013,Hyderabad,New,Closed,243,14.98,No,No,,18-03-2026 00:00,00-01-1900 14:49
TKT008035,CUST02508,25-04-2026 00:00,00-01-1900 23:28,Chat,Delivery,Late Delivery,Medium,AG014,Pune,Returning,Closed,62,20.12,No,No,4,26-04-2026 00:00,00-01-1900 19:35
TKT008036,CUST02550,24-04-2026 00:00,00-01-1900 03:13,Email,Product,Damaged Product,Medium,AG026,Mumbai,Premium,Closed,87,14.5,No,No,,24-04-2026 00:00,00-01-1900 17:43
TKT008037,CUST01709,07-03-2026 00:00,00-01-1900 08:00,Social Media,Cancellation,Seller Cancellation,High,AG010,Delhi,New,Closed,40,2.97,No,No,5,07-03-2026 00:00,00-01-1900 10:58
TKT008038,CUST02204,24-06-2026 00:00,00-01-1900 20:49,Chat,Account,OTP Issue,Medium,AG033,Bengaluru,Premium,Pending,68,,No,No,,,
TKT008039,CUST03502,24-02-2026 00:00,00-01-1900 13:50,Chat,Delivery,Missing Order,Low,AG010,Mumbai,Returning,Closed,137,15.18,Yes,No,4,25-02-2026 00:00,00-01-1900 05:01
TKT008040,CUST04341,06-06-2026 00:00,00-01-1900 15:21,Email,Payment,EMI Issue,Medium,AG003,Mumbai,New,Closed,90,49.35,No,Yes,,08-06-2026 00:00,00-01-1900 16:42
TKT008041,CUST00084,04-01-2026 00:00,00-01-1900 09:52,Chat,Payment,Duplicate Charge,Low,AG003,Delhi,New,Closed,282,107.87,No,No,3,08-01-2026 00:00,00-01-1900 21:44
TKT008042,CUST02133,17-02-2026 00:00,00-01-1900 16:52,Social Media,Cancellation,Subscription Cancellation,High,AG014,Chennai,New,Closed,60,6.25,No,No,4,17-02-2026 00:00,00-01-1900 23:07
TKT008043,CUST00792,20-01-2026 00:00,00-01-1900 08:18,Chat,Payment,EMI Issue,High,AG003,Bengaluru,Returning,Closed,55,14.6,No,Yes,3,20-01-2026 00:00,00-01-1900 22:54
TKT008044,CUST00956,27-01-2026 00:00,00-01-1900 16:43,Chat,Delivery,Late Delivery,Low,AG013,Pune,New,Closed,111,21.51,No,No,5,28-01-2026 00:00,00-01-1900 14:13
TKT008045,CUST01451,17-02-2026 00:00,00-01-1900 11:52,Phone,Refund,Refund Rejected,Low,AG003,Bengaluru,Returning,Closed,86,27.48,No,No,5,18-02-2026 00:00,00-01-1900 15:21
TKT008046,CUST03276,06-01-2026 00:00,00-01-1900 13:13,Email,Refund,Partial Refund,Medium,AG002,Pune,Returning,Closed,164,64.34,Yes,Yes,2,09-01-2026 00:00,00-01-1900 05:33
TKT008047,CUST03166,01-02-2026 00:00,00-01-1900 23:55,Phone,Product,Missing Item,Medium,AG022,Hyderabad,New,Closed,39,11.55,No,No,5,02-02-2026 00:00,00-01-1900 11:28
TKT008048,CUST00911,15-06-2026 00:00,00-01-1900 14:41,Email,Cancellation,Order Cancellation,Medium,AG012,Bengaluru,Returning,Pending,87,,No,No,,,
TKT008049,CUST01469,08-05-2026 00:00,00-01-1900 13:45,Phone,Payment,Payment Failed,High,AG002,Bengaluru,New,Closed,36,7.19,No,No,4,08-05-2026 00:00,00-01-1900 20:56
TKT008050,CUST00889,05-05-2026 00:00,00-01-1900 20:22,Phone,Account,Profile Update,Low,AG031,Delhi,Returning,Closed,223,13.03,No,No,5,06-05-2026 00:00,00-01-1900 09:23
TKT008051,CUST00020,29-03-2026 00:00,00-01-1900 15:02,Chat,Product,Quality Issue,Medium,AG020,Hyderabad,Returning,Closed,58,17.69,No,No,4,30-03-2026 00:00,00-01-1900 08:44
TKT008052,CUST00800,26-01-2026 00:00,00-01-1900 12:15,Email,Cancellation,Subscription Cancellation,High,AG011,Delhi,Premium,Closed,16,3.31,No,No,5,26-01-2026 00:00,00-01-1900 15:34
TKT008053,CUST02704,25-01-2026 00:00,00-01-1900 14:27,Phone,Payment,Payment Failed,Medium,AG002,Hyderabad,New,Closed,71,16.69,No,No,5,26-01-2026 00:00,00-01-1900 07:09
TKT008054,CUST00546,22-02-2026 00:00,00-01-1900 11:51,Phone,Refund,Return Pickup,Medium,AG003,Bengaluru,Returning,Closed,30,15.96,No,No,4,23-02-2026 00:00,00-01-1900 03:48
TKT008055,CUST02763,22-03-2026 00:00,00-01-1900 03:44,Chat,Account,Profile Update,Critical,AG034,Pune,Returning,Closed,22,3.44,No,No,5,22-03-2026 00:00,00-01-1900 07:11
TKT008056,CUST04068,03-06-2026 00:00,00-01-1900 15:02,Email,Technical,Checkout Error,High,AG030,Hyderabad,Returning,Closed,20,6.26,No,No,5,03-06-2026 00:00,00-01-1900 21:18
TKT008057,CUST00303,18-06-2026 00:00,00-01-1900 00:34,Chat,Cancellation,Seller Cancellation,Low,AG018,Delhi,Premium,Closed,177,21.31,No,No,,18-06-2026 00:00,00-01-1900 21:52
TKT008058,CUST03106,19-02-2026 00:00,00-01-1900 08:22,Email,Refund,Refund Delayed,High,AG003,Chennai,Returning,Closed,41,3.06,No,No,,19-02-2026 00:00,00-01-1900 11:26
TKT008059,CUST02126,29-04-2026 00:00,00-01-1900 17:42,Phone,Refund,Refund Rejected,High,AG006,Mumbai,Returning,Closed,56,3.07,No,No,,29-04-2026 00:00,00-01-1900 20:46
TKT008060,CUST00196,18-04-2026 00:00,00-01-1900 12:25,Email,Refund,Refund Delayed,Medium,AG003,Delhi,New,Closed,55,18.02,No,No,4,19-04-2026 00:00,00-01-1900 06:26
TKT008061,CUST02389,20-01-2026 00:00,00-01-1900 11:42,Email,Payment,Amount Debited,Medium,AG002,Mumbai,Premium,Closed,177,34.06,No,No,3,21-01-2026 00:00,00-01-1900 21:46
TKT008062,CUST03570,17-01-2026 00:00,00-01-1900 00:03,Email,Refund,Partial Refund,Low,AG008,Pune,New,Closed,162,19.97,No,No,4,17-01-2026 00:00,00-01-1900 20:01
TKT008063,CUST03020,24-01-2026 00:00,00-01-1900 14:29,Phone,Product,Damaged Product,Medium,AG019,Hyderabad,Returning,Closed,56,18.86,No,No,5,25-01-2026 00:00,00-01-1900 09:21
TKT008064,CUST03774,21-02-2026 00:00,00-01-1900 21:24,Phone,Refund,Return Pickup,High,AG005,Delhi,Returning,Closed,72,21.17,No,No,3,22-02-2026 00:00,00-01-1900 18:34
TKT008065,CUST04494,07-01-2026 00:00,00-01-1900 23:51,Chat,Cancellation,Subscription Cancellation,Low,AG013,Bengaluru,Returning,Closed,202,43.04,No,No,4,09-01-2026 00:00,00-01-1900 18:53
TKT008066,CUST01198,05-04-2026 00:00,00-01-1900 16:53,Chat,Delivery,Tracking Issue,Critical,AG013,Chennai,Returning,Closed,14,2.76,No,No,,05-04-2026 00:00,00-01-1900 19:38
TKT008067,CUST00370,08-04-2026 00:00,00-01-1900 05:00,Chat,Account,Profile Update,Medium,AG034,Bengaluru,Returning,Closed,52,21.46,No,No,5,09-04-2026 00:00,00-01-1900 02:27
TKT008068,CUST03829,20-03-2026 00:00,00-01-1900 08:56,Email,Product,Wrong Item,High,AG021,Mumbai,Returning,Closed,40,4.34,No,No,4,20-03-2026 00:00,00-01-1900 13:16
TKT008069,CUST00791,01-02-2026 00:00,00-01-1900 17:51,Email,Technical,Page Not Loading,Medium,AG033,Hyderabad,Premium,Closed,92,52.61,No,Yes,3,03-02-2026 00:00,00-01-1900 22:28
TKT008070,CUST01287,16-06-2026 00:00,00-01-1900 14:27,Email,Product,Missing Item,Medium,AG020,Bengaluru,New,Pending,192,,No,Yes,,,
TKT008071,CUST01841,09-01-2026 00:00,00-01-1900 13:32,Email,Payment,Duplicate Charge,High,AG003,Chennai,Returning,Closed,43,1.63,No,No,4,09-01-2026 00:00,00-01-1900 15:09
TKT008072,CUST02401,25-06-2026 00:00,00-01-1900 19:32,Chat,Refund,Return Pickup,High,AG004,Mumbai,Returning,Closed,24,1.45,No,No,4,25-06-2026 00:00,00-01-1900 20:59
TKT008073,CUST03856,20-01-2026 00:00,00-01-1900 17:16,Email,Product,Wrong Item,Medium,AG024,Bengaluru,Returning,Closed,100,21.36,No,No,4,21-01-2026 00:00,00-01-1900 14:37
TKT008074,CUST00951,31-05-2026 00:00,00-01-1900 02:14,Email,Refund,Return Pickup,Critical,AG007,Mumbai,Returning,Closed,24,2.96,No,No,4,31-05-2026 00:00,00-01-1900 05:12
TKT008075,CUST02821,22-01-2026 00:00,00-01-1900 12:33,Chat,Payment,EMI Issue,Medium,AG002,Mumbai,Returning,Closed,55,11.42,No,No,5,22-01-2026 00:00,00-01-1900 23:59
TKT008076,CUST03224,12-04-2026 00:00,00-01-1900 17:58,Chat,Account,Account Locked,Medium,AG031,Delhi,Premium,Closed,69,14.23,No,No,,13-04-2026 00:00,00-01-1900 08:12
TKT008077,CUST00029,18-01-2026 00:00,00-01-1900 09:40,Phone,Delivery,Wrong Address,Medium,AG011,Mumbai,New,Closed,74,17.38,No,No,5,19-01-2026 00:00,00-01-1900 03:03
TKT008078,CUST00297,28-04-2026 00:00,00-01-1900 20:52,Chat,Payment,Amount Debited,Medium,AG004,Bengaluru,Returning,Closed,102,15.76,No,No,4,29-04-2026 00:00,00-01-1900 12:38
TKT008079,CUST00046,30-03-2026 00:00,00-01-1900 10:08,Chat,Delivery,Wrong Address,Low,AG011,Bengaluru,New,Closed,176,36.29,No,No,4,31-03-2026 00:00,00-01-1900 22:26
TKT008080,CUST00901,07-02-2026 00:00,00-01-1900 22:21,Email,Payment,Payment Failed,High,AG006,Hyderabad,New,Closed,50,7.38,No,No,4,08-02-2026 00:00,00-01-1900 05:43
TKT008081,CUST02748,29-06-2026 00:00,00-01-1900 21:24,Chat,Refund,Refund Rejected,Low,AG006,Delhi,Returning,Closed,82,18.41,No,No,4,30-06-2026 00:00,00-01-1900 15:49
TKT008082,CUST00749,14-03-2026 00:00,00-01-1900 20:31,Social Media,Delivery,Wrong Address,Medium,AG014,Pune,Returning,Closed,77,8.9,No,No,5,15-03-2026 00:00,00-01-1900 05:25
TKT008083,CUST00796,04-03-2026 00:00,00-01-1900 08:03,Phone,Product,Quality Issue,High,AG021,Pune,Premium,Closed,20,5.81,No,No,,04-03-2026 00:00,00-01-1900 13:52
TKT008084,CUST04463,17-01-2026 00:00,00-01-1900 10:22,Email,Cancellation,Subscription Cancellation,Medium,AG012,Bengaluru,Returning,Closed,30,6.48,No,No,4,17-01-2026 00:00,00-01-1900 16:50
TKT008085,CUST01267,29-06-2026 00:00,00-01-1900 12:21,Email,Delivery,Late Delivery,Medium,AG010,Mumbai,Premium,Closed,48,11.45,No,No,4,29-06-2026 00:00,00-01-1900 23:48
TKT008086,CUST02931,23-01-2026 00:00,00-01-1900 23:31,Chat,Refund,Return Pickup,High,AG006,Hyderabad,Returning,Closed,29,5.28,No,No,4,24-01-2026 00:00,00-01-1900 04:48
TKT008087,CUST02978,17-06-2026 00:00,00-01-1900 19:29,Social Media,Refund,Partial Refund,Medium,AG004,Hyderabad,New,Closed,122,13.89,No,Yes,4,18-06-2026 00:00,00-01-1900 09:23
TKT008088,CUST02724,17-04-2026 00:00,00-01-1900 09:44,Phone,Delivery,Wrong Address,Medium,AG011,Delhi,New,Closed,64,10.48,No,No,5,17-04-2026 00:00,00-01-1900 20:13
TKT008089,CUST03060,06-04-2026 00:00,00-01-1900 15:48,Chat,Cancellation,Subscription Cancellation,Low,AG011,Delhi,Returning,Closed,191,42.87,No,No,4,08-04-2026 00:00,00-01-1900 10:41
TKT008090,CUST02351,08-06-2026 00:00,00-01-1900 19:06,Email,Account,Account Locked,Medium,AG031,Delhi,New,Closed,119,22.41,No,No,5,09-06-2026 00:00,00-01-1900 17:30
TKT008091,CUST03734,22-03-2026 00:00,00-01-1900 15:22,Phone,Delivery,Late Delivery,Medium,AG010,Bengaluru,Returning,Closed,66,16.62,No,No,5,23-03-2026 00:00,00-01-1900 08:00
TKT008092,CUST04260,01-06-2026 00:00,00-01-1900 18:47,Phone,Payment,Amount Debited,Low,AG004,Hyderabad,Returning,Closed,211,54.07,No,No,4,04-06-2026 00:00,00-01-1900 00:51
TKT008093,CUST04216,21-05-2026 00:00,00-01-1900 21:02,Email,Delivery,Late Delivery,Medium,AG013,Chennai,New,Closed,86,11.5,No,No,5,22-05-2026 00:00,00-01-1900 08:32
TKT008094,CUST04090,16-06-2026 00:00,00-01-1900 01:19,Email,Product,Wrong Item,Medium,AG026,Pune,Returning,Closed,46,20.24,No,No,4,16-06-2026 00:00,00-01-1900 21:33
TKT008095,CUST00831,07-05-2026 00:00,00-01-1900 06:59,Chat,Account,Account Locked,Medium,AG036,Mumbai,Returning,Closed,76,22.13,No,No,4,08-05-2026 00:00,00-01-1900 05:07
TKT008096,CUST02610,12-03-2026 00:00,00-01-1900 08:01,Chat,Cancellation,Seller Cancellation,High,AG011,Pune,Returning,Closed,50,2.43,No,No,,12-03-2026 00:00,00-01-1900 10:27
TKT008097,CUST01636,18-06-2026 00:00,00-01-1900 09:18,Email,Account,Login Issue,Medium,AG028,Pune,Returning,Closed,42,10.76,No,No,5,18-06-2026 00:00,00-01-1900 20:03
TKT008098,CUST02115,01-01-2026 00:00,00-01-1900 04:51,Social Media,Payment,Duplicate Charge,High,AG008,Bengaluru,Returning,Closed,46,6.85,No,No,5,01-01-2026 00:00,00-01-1900 11:42
TKT008099,CUST02664,04-04-2026 00:00,00-01-1900 16:07,Chat,Delivery,Tracking Issue,Medium,AG015,Hyderabad,Returning,Closed,86,16.3,No,No,4,05-04-2026 00:00,00-01-1900 08:25
TKT008100,CUST04033,05-02-2026 00:00,00-01-1900 12:30,Phone,Refund,Refund Rejected,Medium,AG003,Bengaluru,Returning,Closed,117,33.43,No,No,3,06-02-2026 00:00,00-01-1900 21:56
TKT008101,CUST02539,01-01-2026 00:00,00-01-1900 21:23,Social Media,Delivery,Wrong Address,High,AG015,Hyderabad,New,Closed,27,4.99,No,No,5,02-01-2026 00:00,00-01-1900 02:22
TKT008102,CUST03337,26-03-2026 00:00,00-01-1900 14:47,Phone,Delivery,Late Delivery,Critical,AG011,Delhi,New,Closed,18,2.27,No,No,5,26-03-2026 00:00,00-01-1900 17:04
TKT008103,CUST02472,20-05-2026 00:00,00-01-1900 20:08,Chat,Refund,Return Pickup,Medium,AG006,Hyderabad,Premium,Closed,82,47,No,No,3,22-05-2026 00:00,00-01-1900 19:08
TKT008104,CUST02277,24-04-2026 00:00,00-01-1900 10:07,Chat,Cancellation,Order Cancellation,High,AG011,Chennai,New,Closed,60,18.69,No,No,,25-04-2026 00:00,00-01-1900 04:49
TKT008105,CUST01343,31-01-2026 00:00,00-01-1900 14:06,Social Media,Delivery,Tracking Issue,Medium,AG012,Pune,New,Closed,69,9.29,No,No,,31-01-2026 00:00,00-01-1900 23:23
TKT008106,CUST03955,23-05-2026 00:00,00-01-1900 08:41,Chat,Account,Profile Update,Medium,AG028,Hyderabad,Returning,Closed,131,33.01,No,Yes,3,24-05-2026 00:00,00-01-1900 17:42
TKT008107,CUST01018,11-04-2026 00:00,00-01-1900 00:19,Social Media,Refund,Refund Delayed,Medium,AG009,Hyderabad,Premium,Closed,80,13.17,No,No,5,11-04-2026 00:00,00-01-1900 13:30
TKT008108,CUST03329,15-02-2026 00:00,00-01-1900 00:38,Email,Product,Quality Issue,Medium,AG026,Pune,Returning,Closed,91,19.45,No,No,5,15-02-2026 00:00,00-01-1900 20:05
TKT008109,CUST00969,04-03-2026 00:00,00-01-1900 08:39,Email,Refund,Refund Delayed,Low,AG003,Mumbai,Returning,Closed,163,31.71,No,No,4,05-03-2026 00:00,00-01-1900 16:22
TKT008110,CUST01061,21-04-2026 00:00,00-01-1900 13:03,Social Media,Payment,Duplicate Charge,Low,AG001,Pune,New,Closed,108,14.66,Yes,No,5,22-04-2026 00:00,00-01-1900 03:43
TKT008111,CUST02733,06-02-2026 00:00,00-01-1900 13:48,Phone,Delivery,Missing Order,Medium,AG012,Delhi,Returning,Closed,87,12.17,No,No,5,07-02-2026 00:00,00-01-1900 01:58
TKT008112,CUST01305,11-05-2026 00:00,00-01-1900 21:19,Chat,Delivery,Missing Order,Medium,AG015,Delhi,Premium,Closed,97,18.43,No,No,4,12-05-2026 00:00,00-01-1900 15:45
TKT008113,CUST01030,31-01-2026 00:00,00-01-1900 08:32,Social Media,Delivery,Tracking Issue,High,AG012,Mumbai,Returning,Closed,52,4.95,No,No,5,31-01-2026 00:00,00-01-1900 13:29
TKT008114,CUST03180,03-03-2026 00:00,00-01-1900 23:33,Email,Delivery,Late Delivery,Medium,AG015,Bengaluru,New,Closed,124,19.18,No,No,4,04-03-2026 00:00,00-01-1900 18:44
TKT008115,CUST01473,15-06-2026 00:00,00-01-1900 01:30,Email,Refund,Refund Rejected,High,AG009,Mumbai,Returning,Closed,35,2.47,No,No,4,15-06-2026 00:00,00-01-1900 03:59
TKT008116,CUST00582,24-04-2026 00:00,00-01-1900 17:48,Chat,Account,OTP Issue,High,AG033,Hyderabad,Returning,Closed,28,6.34,No,No,5,25-04-2026 00:00,00-01-1900 00:09
TKT008117,CUST01298,14-06-2026 00:00,00-01-1900 12:15,Email,Payment,Payment Failed,High,AG001,Pune,Returning,Closed,44,3.61,No,No,,14-06-2026 00:00,00-01-1900 15:52
TKT008118,CUST02262,23-05-2026 00:00,00-01-1900 12:10,Chat,Payment,Payment Failed,High,AG001,Mumbai,Premium,Closed,28,2.56,No,No,,23-05-2026 00:00,00-01-1900 14:43
TKT008119,CUST02126,27-06-2026 00:00,00-01-1900 15:33,Email,Cancellation,Order Cancellation,Medium,AG012,Hyderabad,Premium,Closed,50,18.36,No,No,4,28-06-2026 00:00,00-01-1900 09:55
TKT008120,CUST04322,07-01-2026 00:00,00-01-1900 17:03,Phone,Account,Login Issue,High,AG033,Chennai,Returning,Closed,72,20.94,No,No,3,08-01-2026 00:00,00-01-1900 14:00
TKT008121,CUST02856,05-05-2026 00:00,00-01-1900 21:32,Social Media,Delivery,Tracking Issue,Medium,AG014,Chennai,New,Closed,128,15.25,No,No,5,06-05-2026 00:00,00-01-1900 12:47
TKT008122,CUST01198,14-03-2026 00:00,00-01-1900 21:28,Email,Product,Wrong Item,Low,AG024,Delhi,Returning,Closed,227,40.28,No,No,4,16-03-2026 00:00,00-01-1900 13:44
TKT008123,CUST00334,06-02-2026 00:00,00-01-1900 10:08,Phone,Cancellation,Order Cancellation,Medium,AG011,Chennai,Returning,Closed,42,16.2,No,No,,07-02-2026 00:00,00-01-1900 02:20
TKT008124,CUST02138,09-06-2026 00:00,00-01-1900 08:32,Chat,Account,OTP Issue,Medium,AG028,Mumbai,Returning,Closed,72,5.56,No,No,5,09-06-2026 00:00,00-01-1900 14:06
TKT008125,CUST00526,30-05-2026 00:00,00-01-1900 16:29,Email,Refund,Refund Rejected,Medium,AG004,Bengaluru,New,Closed,114,20.09,No,No,5,31-05-2026 00:00,00-01-1900 12:34
TKT008126,CUST02618,11-02-2026 00:00,00-01-1900 22:57,Social Media,Delivery,Late Delivery,Medium,AG014,Pune,Returning,Closed,146,34.26,No,No,,13-02-2026 00:00,00-01-1900 09:13
TKT008127,CUST02283,23-05-2026 00:00,00-01-1900 14:30,Social Media,Delivery,Late Delivery,Low,AG010,Delhi,Returning,Closed,79,20.95,No,No,4,24-05-2026 00:00,00-01-1900 11:27
TKT008128,CUST03343,01-06-2026 00:00,00-01-1900 10:01,Email,Account,Profile Update,Medium,AG030,Pune,New,Closed,80,19.03,No,No,5,02-06-2026 00:00,00-01-1900 05:02
TKT008129,CUST01893,29-06-2026 00:00,00-01-1900 12:24,Email,Refund,Return Pickup,Medium,AG003,Hyderabad,New,Closed,67,7.16,No,No,5,29-06-2026 00:00,00-01-1900 19:33
TKT008130,CUST04473,16-05-2026 00:00,00-01-1900 18:54,Phone,Product,Damaged Product,Medium,AG023,Bengaluru,Returning,Pending,109,,No,No,,,
